store_id,product_id,dt,policy,observed_sale_amount,observed_stockout_flag,forecast_quantity,received_quantity,on_hand_before_order,on_order_before_order,inventory_position_before_order,replenishment_quantity,inventory_position_after_order,simulated_demand_quantity,simulated_sold_quantity,simulated_stockout_quantity,end_on_hand,inventory_coverage_days,excess_inventory_quantity,spoilage_quantity,potential_spoilage_quantity,stockout_cost,holding_cost,spoilage_cost,ordering_cost,total_inventory_cost,policy_label
0,18,2024-06-29,simple_baseline,0.9,False,0.503571,0.6,0.6,0.40714300000000003,1.0071430000000001,0.5035699999999999,1.510713,0.9,0.6,0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.45000000000000007,0.0,0.0,5.0,5.45,Existing baseline replenishment
0,18,2024-06-30,simple_baseline,1.2,True,0.503571,0.40714300000000003,0.40714300000000003,0.5035699999999999,0.9107129999999999,0.6000000000000001,1.510713,1.2,0.40714300000000003,0.7928569999999999,0.0,0.0,0.0,0.0,0.0,1.1892855,0.0,0.0,5.0,6.1892855,Existing baseline replenishment
0,18,2024-07-01,simple_baseline,0.7,True,0.503571,0.5035699999999999,0.5035699999999999,0.6000000000000001,1.10357,0.40714300000000003,1.510713,0.7,0.5035699999999999,0.1964300000000001,0.0,0.0,0.0,0.0,0.0,0.29464500000000016,0.0,0.0,5.0,5.294645,Existing baseline replenishment
0,18,2024-07-02,simple_baseline,0.8,True,0.503571,0.6000000000000001,0.6000000000000001,0.40714300000000003,1.0071430000000001,0.5035699999999999,1.510713,0.8,0.6000000000000001,0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.29999999999999993,0.0,0.0,5.0,5.3,Existing baseline replenishment
0,19,2024-06-26,simple_baseline,1.1,False,1.057143,0.0,2.114286,0.0,2.114286,1.057143,3.171429,1.1,1.1,0.0,1.0142859999999998,0.9594596000730269,0.0,0.0,0.0,0.0,0.020285719999999997,0.0,5.0,5.02028572,Existing baseline replenishment
0,19,2024-06-27,simple_baseline,1.0,True,1.057143,0.0,1.0142859999999998,1.057143,2.0714289999999997,1.1,3.171429,1.0,1.0,0.0,0.014285999999999799,0.013513781957596843,0.0,0.0,0.0,0.0,0.000285719999999996,0.0,5.0,5.00028572,Existing baseline replenishment
0,19,2024-06-28,simple_baseline,1.0,True,1.057143,1.057143,1.0714289999999997,1.1,2.171429,1.0,3.171429,1.0,1.0,0.0,0.07142899999999974,0.0675679638421668,0.0,0.0,0.0,0.0,0.0014285799999999948,0.0,5.0,5.00142858,Existing baseline replenishment
0,19,2024-06-29,simple_baseline,0.3,True,1.057143,1.1,1.1714289999999998,1.0,2.171429,1.0,3.171429,0.3,0.3,0.0,0.8714289999999998,0.8243246183345109,0.0,0.0,0.0,0.0,0.017428579999999996,0.0,5.0,5.01742858,Existing baseline replenishment
0,19,2024-06-30,simple_baseline,0.4,True,1.057143,1.0,1.8714289999999998,1.0,2.871429,0.2999999999999998,3.171429,0.4,0.4,0.0,1.4714289999999997,1.3918921092037688,0.4142859999999997,0.0,0.0,0.0,0.029428579999999992,0.0,5.0,5.02942858,Existing baseline replenishment
0,19,2024-07-01,simple_baseline,0.1,True,1.057143,1.0,2.4714289999999997,0.2999999999999998,2.7714289999999995,0.40000000000000036,3.171429,0.1,0.1,0.0,2.371429,2.2432433455076564,1.314286,0.0,0.3714289999999998,0.0,0.04742858,0.0,5.0,5.04742858,Existing baseline replenishment
0,19,2024-07-02,simple_baseline,0.4,True,1.057143,0.2999999999999998,2.3,0.40000000000000036,2.7,0.47142899999999965,3.171429,0.4,0.4,0.0,1.9,1.797297054419317,0.842857,0.3714289999999998,0.6,0.0,0.038,0.3714289999999998,5.0,5.409428999999999,Existing baseline replenishment
0,21,2024-06-26,simple_baseline,1.1,False,0.8,0.0,1.6,0.0,1.6,0.8000000000000003,2.4000000000000004,1.1,1.1,0.0,0.5,0.625,0.0,0.0,0.0,0.0,0.01,0.0,5.0,5.01,Existing baseline replenishment
0,21,2024-06-27,simple_baseline,0.9,False,0.8,0.0,0.5,0.8000000000000003,1.3000000000000003,1.1,2.4000000000000004,0.9,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,5.0,5.6,Existing baseline replenishment
0,21,2024-06-28,simple_baseline,0.8,True,0.8,0.8000000000000003,0.8000000000000003,1.1,1.9000000000000004,0.5,2.4000000000000004,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,Existing baseline replenishment
0,21,2024-06-29,simple_baseline,0.8,True,0.8,1.1,1.1,0.5,1.6,0.8000000000000003,2.4000000000000004,0.8,0.8,0.0,0.30000000000000004,0.37500000000000006,0.0,0.0,0.0,0.0,0.006000000000000001,0.0,5.0,5.006,Existing baseline replenishment
0,21,2024-06-30,simple_baseline,1.2,True,0.8,0.5,0.8,0.8000000000000003,1.6000000000000003,0.8,2.4000000000000004,1.2,0.8,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.5999999999999999,0.0,0.0,5.0,5.6,Existing baseline replenishment
0,21,2024-07-01,simple_baseline,0.9,False,0.8,0.8000000000000003,0.8000000000000003,0.8,1.6000000000000003,0.8,2.4000000000000004,0.9,0.8000000000000003,0.09999999999999976,0.0,0.0,0.0,0.0,0.0,0.14999999999999963,0.0,0.0,5.0,5.1499999999999995,Existing baseline replenishment
0,21,2024-07-02,simple_baseline,0.9,True,0.8,0.8,0.8,0.8,1.6,0.8000000000000003,2.4000000000000004,0.9,0.8,0.09999999999999998,0.0,0.0,0.0,0.0,0.0,0.14999999999999997,0.0,0.0,5.0,5.15,Existing baseline replenishment
0,23,2024-06-26,simple_baseline,0.2,True,0.688214,0.0,1.376429,0.0,1.376429,0.6882130000000002,2.064642,0.2,0.2,0.0,1.176429,1.709394170999137,0.48821499999999995,0.0,0.0,0.0,0.02352858,0.0,5.0,5.02352858,Existing baseline replenishment
0,23,2024-06-27,simple_baseline,0.8,False,0.688214,0.0,1.176429,0.6882130000000002,1.8646420000000001,0.19999999999999996,2.064642,0.8,0.8,0.0,0.3764289999999999,0.5469650428500435,0.0,0.0,0.0,0.0,0.007528579999999998,0.0,5.0,5.00752858,Existing baseline replenishment
0,23,2024-06-28,simple_baseline,0.6,False,0.688214,0.6882130000000002,1.064642,0.19999999999999996,1.264642,0.8,2.064642,0.6,0.6,0.0,0.4646420000000001,0.6751417437018139,0.0,0.0,0.0,0.0,0.009292840000000002,0.0,5.0,5.00929284,Existing baseline replenishment
0,23,2024-06-29,simple_baseline,0.6,False,0.688214,0.19999999999999996,0.6646420000000001,0.8,1.464642,0.6000000000000001,2.064642,0.6,0.6,0.0,0.06464200000000009,0.09392717962726722,0.0,0.0,0.0,0.0,0.0012928400000000017,0.0,5.0,5.00129284,Existing baseline replenishment
0,23,2024-06-30,simple_baseline,1.0,False,0.688214,0.8,0.8646420000000001,0.6000000000000001,1.4646420000000002,0.5999999999999999,2.064642,1.0,0.8646420000000001,0.13535799999999987,0.0,0.0,0.0,0.0,0.0,0.2030369999999998,0.0,0.0,5.0,5.203037,Existing baseline replenishment
0,23,2024-07-01,simple_baseline,0.7,False,0.688214,0.6000000000000001,0.6000000000000001,0.5999999999999999,1.2,0.8646420000000001,2.064642,0.7,0.6000000000000001,0.09999999999999987,0.0,0.0,0.0,0.0,0.0,0.1499999999999998,0.0,0.0,5.0,5.1499999999999995,Existing baseline replenishment
0,23,2024-07-02,simple_baseline,0.6,False,0.688214,0.5999999999999999,0.5999999999999999,0.8646420000000001,1.464642,0.6000000000000001,2.064642,0.6,0.5999999999999999,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,1.6653345369377348e-16,0.0,0.0,5.0,5.0,Existing baseline replenishment
0,26,2024-06-26,simple_baseline,0.8,False,0.82,0.0,1.64,0.0,1.64,0.8200000000000001,2.46,0.8,0.8,0.0,0.8399999999999999,1.0243902439024388,0.019999999999999907,0.0,0.0,0.0,0.0168,0.0,5.0,5.0168,Existing baseline replenishment
0,26,2024-06-27,simple_baseline,0.58,False,0.82,0.0,0.8399999999999999,0.8200000000000001,1.66,0.8,2.46,0.58,0.58,0.0,0.2599999999999999,0.3170731707317072,0.0,0.0,0.0,0.0,0.005199999999999998,0.0,5.0,5.0052,Existing baseline replenishment
0,26,2024-06-28,simple_baseline,0.4,False,0.82,0.8200000000000001,1.08,0.8,1.8800000000000001,0.5799999999999998,2.46,0.4,0.4,0.0,0.6799999999999999,0.8292682926829268,0.0,0.0,0.0,0.0,0.0136,0.0,5.0,5.0136,Existing baseline replenishment
0,26,2024-06-29,simple_baseline,1.0,False,0.82,0.8,1.48,0.5799999999999998,2.0599999999999996,0.40000000000000036,2.46,1.0,1.0,0.0,0.48,0.5853658536585366,0.0,0.0,0.0,0.0,0.0096,0.0,5.0,5.0096,Existing baseline replenishment
0,26,2024-06-30,simple_baseline,1.4,False,0.82,0.5799999999999998,1.0599999999999998,0.40000000000000036,1.4600000000000002,0.9999999999999998,2.46,1.4,1.0599999999999998,0.3400000000000001,0.0,0.0,0.0,0.0,0.0,0.5100000000000001,0.0,0.0,5.0,5.51,Existing baseline replenishment
0,26,2024-07-01,simple_baseline,0.6,False,0.82,0.40000000000000036,0.40000000000000036,0.9999999999999998,1.4000000000000001,1.0599999999999998,2.46,0.6,0.40000000000000036,0.19999999999999962,0.0,0.0,0.0,0.0,0.0,0.29999999999999943,0.0,0.0,5.0,5.3,Existing baseline replenishment
0,26,2024-07-02,simple_baseline,0.8,False,0.82,0.9999999999999998,0.9999999999999998,1.0599999999999998,2.0599999999999996,0.40000000000000036,2.46,0.8,0.8,0.0,0.19999999999999973,0.24390243902438993,0.0,0.0,0.0,0.0,0.003999999999999995,0.0,5.0,5.004,Existing baseline replenishment
0,38,2024-06-26,simple_baseline,0.2,True,0.689286,0.0,1.378571,0.0,1.378571,0.6892869999999998,2.0678579999999998,0.2,0.2,0.0,1.178571,1.709843229080527,0.4892850000000001,0.0,0.0,0.0,0.023571420000000003,0.0,5.0,5.02357142,Existing baseline replenishment
0,38,2024-06-27,simple_baseline,0.0,False,0.689286,0.0,1.178571,0.6892869999999998,1.8678579999999998,0.19999999999999996,2.0678579999999998,0.0,0.0,0.0,1.178571,1.709843229080527,0.4892850000000001,0.0,0.0,0.0,0.023571420000000003,0.0,5.0,5.02357142,Existing baseline replenishment
0,38,2024-06-28,simple_baseline,0.1,False,0.689286,0.6892869999999998,1.8678579999999998,0.19999999999999996,2.0678579999999998,0.0,2.0678579999999998,0.1,0.1,0.0,1.7678579999999997,2.564767019785691,1.0785719999999999,0.0,1.078571,0.0,0.03535715999999999,0.0,0.0,0.03535715999999999,Existing baseline replenishment
0,38,2024-06-29,simple_baseline,3.5,False,0.689286,0.19999999999999996,0.8892869999999997,0.0,0.8892869999999997,1.178571,2.0678579999999998,3.5,0.8892869999999997,2.6107130000000005,0.0,0.0,0.0,1.078571,0.0,3.9160695000000008,0.0,1.078571,5.0,9.994640500000001,Existing baseline replenishment
0,38,2024-06-30,simple_baseline,0.0,False,0.689286,0.0,0.0,1.178571,1.178571,0.8892869999999997,2.0678579999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,Existing baseline replenishment
0,38,2024-07-01,simple_baseline,0.0,False,0.689286,1.178571,1.178571,0.8892869999999997,2.0678579999999998,0.0,2.0678579999999998,0.0,0.0,0.0,1.178571,1.709843229080527,0.4892850000000001,0.0,0.0,0.0,0.023571420000000003,0.0,0.0,0.023571420000000003,Existing baseline replenishment
0,38,2024-07-02,simple_baseline,0.0,False,0.689286,0.8892869999999997,2.0678579999999998,0.0,2.0678579999999998,0.0,2.0678579999999998,0.0,0.0,0.0,2.0678579999999998,3.0,1.3785719999999997,0.0,0.0,0.0,0.04135716,0.0,0.0,0.04135716,Existing baseline replenishment
0,41,2024-06-26,simple_baseline,0.0,True,0.838571,0.0,1.677143,0.0,1.677143,0.8385699999999998,2.515713,0.0,0.0,0.0,1.677143,2.0000011925048686,0.8385720000000001,0.0,0.0,0.0,0.03354286,0.0,5.0,5.03354286,Existing baseline replenishment
0,41,2024-06-27,simple_baseline,0.0,True,0.838571,0.0,1.677143,0.8385699999999998,2.515713,0.0,2.515713,0.0,0.0,0.0,1.677143,2.0000011925048686,0.8385720000000001,0.0,0.0,0.0,0.03354286,0.0,0.0,0.03354286,Existing baseline replenishment
0,41,2024-06-28,simple_baseline,0.8,False,0.838571,0.8385699999999998,2.515713,0.0,2.515713,0.0,2.515713,0.8,0.8,0.0,1.7157129999999998,2.0459961052791,0.8771419999999999,0.0,0.877143,0.0,0.03431426,0.0,0.0,0.03431426,Existing baseline replenishment
0,41,2024-06-29,simple_baseline,0.5,True,0.838571,0.0,0.8385699999999998,0.0,0.8385699999999998,1.677143,2.515713,0.5,0.5,0.0,0.3385699999999998,0.40374637329456875,0.0,0.877143,0.0,0.0,0.006771399999999997,0.877143,5.0,5.8839144,Existing baseline replenishment
0,41,2024-06-30,simple_baseline,0.1,True,0.838571,0.0,0.3385699999999998,1.677143,2.015713,0.5,2.515713,0.1,0.1,0.0,0.2385699999999998,0.2844958864544562,0.0,0.0,0.2385699999999998,0.0,0.004771399999999996,0.0,5.0,5.0047714,Existing baseline replenishment
0,41,2024-07-01,simple_baseline,1.0,False,0.838571,1.677143,1.677143,0.5,2.177143,0.3385699999999998,2.515713,1.0,1.0,0.0,0.677143,0.8074963241037433,0.0,0.2385699999999998,0.0,0.0,0.013542860000000002,0.2385699999999998,5.0,5.2521128599999996,Existing baseline replenishment
0,41,2024-07-02,simple_baseline,0.7,True,0.838571,0.5,1.177143,0.3385699999999998,1.5157129999999999,1.0,2.515713,0.7,0.7,0.0,0.4771430000000001,0.5689953504235182,0.0,0.0,0.0,0.0,0.009542860000000002,0.0,5.0,5.00954286,Existing baseline replenishment
0,70,2024-06-26,simple_baseline,5.7,True,4.360714,0.0,8.721429,0.0,8.721429,4.360712999999999,13.082142,5.7,5.7,0.0,3.0214290000000004,0.692874836551996,0.0,0.0,0.0,0.0,0.06042858000000001,0.0,5.0,5.06042858,Existing baseline replenishment
0,70,2024-06-27,simple_baseline,2.9,True,4.360714,0.0,3.0214290000000004,4.360712999999999,7.382141999999999,5.7,13.082142,2.9,2.9,0.0,0.12142900000000045,0.02784612795060636,0.0,0.0,0.0,0.0,0.002428580000000009,0.0,5.0,5.00242858,Existing baseline replenishment
0,70,2024-06-28,simple_baseline,3.8,True,4.360714,4.360712999999999,4.482142,5.7,10.182141999999999,2.9000000000000004,13.082142,3.8,3.8,0.0,0.6821419999999994,0.1564289701181961,0.0,0.0,0.0,0.0,0.013642839999999988,0.0,5.0,5.01364284,Existing baseline replenishment
0,70,2024-06-29,simple_baseline,6.0,True,4.360714,5.7,6.382142,2.9000000000000004,9.282142,3.799999999999999,13.082142,6.0,6.0,0.0,0.3821419999999991,0.08763289681460401,0.0,0.0,0.0,0.0,0.007642839999999982,0.0,5.0,5.00764284,Existing baseline replenishment
0,70,2024-06-30,simple_baseline,6.7,True,4.360714,2.9000000000000004,3.2821419999999994,3.799999999999999,7.082141999999998,6.000000000000001,13.082142,6.7,3.2821419999999994,3.4178580000000007,0.0,0.0,0.0,0.0,0.0,5.126787000000001,0.0,0.0,5.0,10.126787,Existing baseline replenishment
0,70,2024-07-01,simple_baseline,8.0,False,4.360714,3.799999999999999,3.799999999999999,6.000000000000001,9.8,3.2821419999999986,13.082142,8.0,3.799999999999999,4.200000000000001,0.0,0.0,0.0,0.0,0.0,6.300000000000002,0.0,0.0,5.0,11.3,Existing baseline replenishment
0,70,2024-07-02,simple_baseline,9.1,False,4.360714,6.000000000000001,6.000000000000001,3.2821419999999986,9.282142,3.799999999999999,13.082142,9.1,6.000000000000001,3.0999999999999988,0.0,0.0,0.0,0.0,0.0,4.649999999999999,0.0,0.0,5.0,9.649999999999999,Existing baseline replenishment
0,72,2024-06-26,simple_baseline,0.5,True,0.459643,0.0,0.919286,0.0,0.919286,0.459643,1.378929,0.5,0.5,0.0,0.41928600000000005,0.9121992502877233,0.0,0.0,0.0,0.0,0.008385720000000001,0.0,5.0,5.00838572,Existing baseline replenishment
0,72,2024-06-27,simple_baseline,0.6,True,0.459643,0.0,0.41928600000000005,0.459643,0.8789290000000001,0.5,1.378929,0.6,0.41928600000000005,0.18071399999999993,0.0,0.0,0.0,0.0,0.0,0.2710709999999999,0.0,0.0,5.0,5.271071,Existing baseline replenishment
0,72,2024-06-28,simple_baseline,0.3,False,0.459643,0.459643,0.459643,0.5,0.959643,0.41928600000000005,1.378929,0.3,0.3,0.0,0.15964300000000003,0.34731955017263405,0.0,0.0,0.0,0.0,0.003192860000000001,0.0,5.0,5.00319286,Existing baseline replenishment
0,72,2024-06-29,simple_baseline,0.2,True,0.459643,0.5,0.659643,0.41928600000000005,1.078929,0.30000000000000004,1.378929,0.2,0.2,0.0,0.459643,1.0,0.0,0.0,0.0,0.0,0.00919286,0.0,5.0,5.00919286,Existing baseline replenishment
0,72,2024-06-30,simple_baseline,0.0,True,0.459643,0.41928600000000005,0.8789290000000001,0.30000000000000004,1.1789290000000001,0.19999999999999996,1.378929,0.0,0.0,0.0,0.8789290000000001,1.9121992502877234,0.41928600000000005,0.0,0.0,0.0,0.017578580000000003,0.0,5.0,5.01757858,Existing baseline replenishment
0,72,2024-07-01,simple_baseline,0.2,False,0.459643,0.30000000000000004,1.1789290000000001,0.19999999999999996,1.378929,0.0,1.378929,0.2,0.2,0.0,0.9789290000000002,2.1297594002301787,0.5192860000000001,0.0,0.259643,0.0,0.019578580000000005,0.0,0.0,0.019578580000000005,Existing baseline replenishment
0,72,2024-07-02,simple_baseline,0.5,False,0.459643,0.19999999999999996,0.919286,0.0,0.919286,0.459643,1.378929,0.5,0.5,0.0,0.41928600000000005,0.9121992502877233,0.0,0.259643,0.0,0.0,0.008385720000000001,0.259643,5.0,5.26802872,Existing baseline replenishment
0,76,2024-06-26,simple_baseline,0.7,False,0.960714,0.0,1.921429,0.0,1.921429,0.9607129999999999,2.882142,0.7,0.7,0.0,1.221429,1.2713762888851419,0.26071500000000014,0.0,0.0,0.0,0.024428580000000002,0.0,5.0,5.02442858,Existing baseline replenishment
0,76,2024-06-27,simple_baseline,1.0,False,0.960714,0.0,1.221429,0.9607129999999999,2.182142,0.7000000000000002,2.882142,1.0,1.0,0.0,0.2214290000000001,0.23048378601748296,0.0,0.0,0.0,0.0,0.004428580000000002,0.0,5.0,5.00442858,Existing baseline replenishment
0,76,2024-06-28,simple_baseline,0.8,True,0.960714,0.9607129999999999,1.182142,0.7000000000000002,1.8821420000000002,0.9999999999999998,2.882142,0.8,0.8,0.0,0.382142,0.3977687428308529,0.0,0.0,0.0,0.0,0.00764284,0.0,5.0,5.00764284,Existing baseline replenishment
0,76,2024-06-29,simple_baseline,0.1,True,0.960714,0.7000000000000002,1.0821420000000002,0.9999999999999998,2.082142,0.7999999999999998,2.882142,0.1,0.1,0.0,0.9821420000000002,1.0223042445514485,0.021428000000000225,0.0,0.0,0.0,0.019642840000000005,0.0,5.0,5.01964284,Existing baseline replenishment
0,76,2024-06-30,simple_baseline,1.0,True,0.960714,0.9999999999999998,1.982142,0.7999999999999998,2.782142,0.10000000000000009,2.882142,1.0,1.0,0.0,0.982142,1.0223042445514483,0.021428000000000003,0.0,0.0,0.0,0.019642839999999998,0.0,5.0,5.01964284,Existing baseline replenishment
0,76,2024-07-01,simple_baseline,1.2,False,0.960714,0.7999999999999998,1.782142,0.10000000000000009,1.882142,1.0,2.882142,1.2,1.2,0.0,0.5821419999999998,0.6059472434043846,0.0,0.0,0.0,0.0,0.011642839999999996,0.0,5.0,5.01164284,Existing baseline replenishment
0,76,2024-07-02,simple_baseline,0.1,True,0.960714,0.10000000000000009,0.6821419999999999,1.0,1.6821419999999998,1.2000000000000002,2.882142,0.1,0.1,0.0,0.5821419999999999,0.6059472434043847,0.0,0.0,0.0,0.0,0.01164284,0.0,5.0,5.01164284,Existing baseline replenishment
0,90,2024-06-26,simple_baseline,1.2,False,1.064286,0.0,2.128571,0.0,2.128571,1.0642870000000002,3.192858,1.2,1.2,0.0,0.928571,0.8724825845684336,0.0,0.0,0.0,0.0,0.01857142,0.0,5.0,5.01857142,Existing baseline replenishment
0,90,2024-06-27,simple_baseline,1.3,True,1.064286,0.0,0.928571,1.0642870000000002,1.9928580000000002,1.2,3.192858,1.3,0.928571,0.371429,0.0,0.0,0.0,0.0,0.0,0.5571435,0.0,0.0,5.0,5.5571435000000005,Existing baseline replenishment
0,90,2024-06-28,simple_baseline,1.5,False,1.064286,1.0642870000000002,1.0642870000000002,1.2,2.2642870000000004,0.9285709999999998,3.192858,1.5,1.0642870000000002,0.4357129999999998,0.0,0.0,0.0,0.0,0.0,0.6535694999999997,0.0,0.0,5.0,5.6535695,Existing baseline replenishment
0,90,2024-06-29,simple_baseline,2.2,True,1.064286,1.2,1.2,0.9285709999999998,2.128571,1.0642870000000002,3.192858,2.2,1.2,1.0000000000000002,0.0,0.0,0.0,0.0,0.0,1.5000000000000004,0.0,0.0,5.0,6.5,Existing baseline replenishment
0,90,2024-06-30,simple_baseline,3.5,False,1.064286,0.9285709999999998,0.9285709999999998,1.0642870000000002,1.992858,1.2000000000000002,3.192858,3.5,0.9285709999999998,2.571429,0.0,0.0,0.0,0.0,0.0,3.8571435000000003,0.0,0.0,5.0,8.8571435,Existing baseline replenishment
0,90,2024-07-01,simple_baseline,2.0,False,1.064286,1.0642870000000002,1.0642870000000002,1.2000000000000002,2.2642870000000004,0.9285709999999998,3.192858,2.0,1.0642870000000002,0.9357129999999998,0.0,0.0,0.0,0.0,0.0,1.4035694999999997,0.0,0.0,5.0,6.4035695,Existing baseline replenishment
0,90,2024-07-02,simple_baseline,2.3,False,1.064286,1.2000000000000002,1.2000000000000002,0.9285709999999998,2.128571,1.0642870000000002,3.192858,2.3,1.2000000000000002,1.0999999999999996,0.0,0.0,0.0,0.0,0.0,1.6499999999999995,0.0,0.0,5.0,6.6499999999999995,Existing baseline replenishment
0,93,2024-06-26,simple_baseline,0.8,False,0.648929,0.0,1.297857,0.0,1.297857,0.64893,1.946787,0.8,0.8,0.0,0.497857,0.7671979523183584,0.0,0.0,0.0,0.0,0.00995714,0.0,5.0,5.00995714,Existing baseline replenishment
